time_s,cwnd_kb
25.209712,155.547
25.229212,155.547
25.248702,142.820
25.268762,131.508
25.288544,120.195
25.307732,108.883
25.326728,97.570
25.345928,84.844
25.365921,77.773
25.385438,77.773
25.404424,77.773
25.424136,77.773
25.443905,79.188
25.463451,79.188
25.482989,79.188
25.502295,80.602
25.521602,80.602
25.541435,80.602
25.560692,80.602
25.580400,82.016
25.600488,82.016
25.619724,82.016
25.638995,83.430
25.657904,83.430
25.676999,83.430
25.696623,83.430
25.716925,84.844
25.735871,84.844
25.755036,84.844
25.775307,84.844
25.794576,86.258
25.814096,86.258
25.833385,86.258
25.852961,86.258
25.872157,87.672
25.891368,87.672
25.910774,87.672
25.929677,89.086
25.948979,89.086
25.968811,89.086
25.988387,89.086
26.007589,90.500
26.027011,90.500
26.046459,90.500
26.065443,90.500
26.085087,91.914
26.104283,91.914
26.123487,91.914
26.142946,91.914
26.162309,93.328
26.181484,93.328
26.200953,93.328
26.220755,93.328
26.240216,94.742
26.259412,94.742
26.278558,94.742
26.298146,94.742
26.317467,94.742
26.337001,96.156
26.356419,96.156
26.376782,96.156
26.396524,96.156
26.415690,97.570
26.435294,97.570
26.454998,97.570
26.474351,97.570
26.493960,98.984
26.513644,98.984
26.532870,98.984
26.552312,98.984
26.571668,98.984
26.591040,100.398
26.610469,100.398
26.630040,100.398
26.649068,100.398
26.668779,101.812
26.688418,101.812
26.707540,101.812
26.726489,101.812
26.745787,103.227
26.765629,103.227
26.785345,103.227
26.804402,103.227
26.824184,103.227
26.844442,104.641
26.864402,104.641
26.883441,104.641
26.902558,104.641
26.921335,104.641
26.940537,106.055
26.960145,106.055
26.980425,106.055
26.999591,106.055
27.018972,107.469
27.038281,107.469
27.058221,107.469
27.077856,107.469
27.097390,107.469
27.116802,108.883
27.136273,108.883
27.156112,108.883
27.175603,108.883
27.195534,108.883
27.214862,110.297
27.234250,110.297
27.253502,110.297
27.273064,110.297
27.292651,110.297
27.312052,111.711
27.330947,111.711
27.350507,111.711
27.370132,111.711
27.389735,111.711
27.409729,113.125
27.428851,113.125
27.448394,113.125
27.468042,113.125
27.487791,113.125
27.507255,114.539
27.526742,114.539
27.545846,114.539
27.565502,114.539
27.584818,114.539
27.604557,115.953
27.624930,115.953
27.643889,115.953
27.662785,115.953
27.681739,115.953
27.700742,117.367
27.720533,117.367
27.739996,117.367
27.759555,117.367
27.779183,117.367
27.799158,118.781
27.818591,118.781
27.837885,118.781
27.857621,118.781
27.876914,118.781
27.896698,120.195
27.915938,120.195
27.934901,120.195
27.953738,120.195
27.972828,120.195
27.992476,121.609
28.011857,121.609
28.031542,121.609
28.050716,121.609
28.069816,121.609
28.089281,121.609
28.109314,123.023
28.129243,123.023
28.148774,123.023
28.168201,123.023
28.188198,123.023
28.207137,124.438
28.226673,124.438
28.245735,124.438
28.265164,124.438
28.284169,124.438
28.303491,124.438
28.323007,125.852
28.342345,125.852
28.361530,125.852
28.381054,125.852
28.400445,125.852
28.419869,127.266
28.439496,127.266
28.458827,127.266
28.477982,127.266
28.497257,127.266
28.516546,127.266
28.536277,128.680
28.555556,128.680
28.574812,128.680
28.594293,128.680
28.614238,128.680
28.633567,128.680
28.652804,130.094
28.672764,130.094
28.691925,130.094
28.711062,130.094
28.730704,130.094
28.750641,131.508
28.770630,131.508
28.791040,131.508
28.810553,131.508
28.830096,131.508
28.849479,131.508
28.869483,132.922
28.889464,132.922
28.909649,132.922
28.929238,132.922
28.949210,132.922
28.969434,132.922
28.988994,134.336
29.008609,134.336
29.028216,134.336
29.048075,134.336
29.067921,134.336
29.088453,134.336
29.107838,135.750
29.127167,135.750
29.147365,135.750
29.167055,135.750
29.186784,135.750
29.206488,137.164
29.226376,137.164
29.246660,137.164
29.266202,137.164
29.286207,137.164
29.305206,137.164
29.324140,138.578
29.343733,138.578
29.362918,138.578
29.382227,138.578
29.401426,138.578
29.420792,138.578
29.440339,138.578
29.460297,139.992
29.479440,139.992
29.498696,139.992
29.517739,139.992
29.537093,139.992
29.556057,139.992
29.575119,141.406
29.594347,141.406
29.613610,141.406
29.632471,141.406
29.652162,141.406
29.671384,141.406
29.690650,142.820
29.709673,142.820
29.728907,142.820
29.748423,142.820
29.768565,142.820
29.788724,142.820
29.807711,144.234
29.826829,144.234
29.846222,144.234
29.865706,144.234
29.884629,144.234
29.903716,144.234
29.922855,144.234
29.942119,145.648
29.961295,145.648
29.980747,145.648
29.999912,145.648
30.018788,145.648
